favorites,id,positive,negative,sentiment
56000,1.04076E+18,0,0,neutral
53000,1.04076E+18,1,0,positive
78000,1.04073E+18,1,0,positive
45000,1.04072E+18,1,0,positive
64000,1.04072E+18,1,0,positive
92000,1.04058E+18,1,0,positive
40000,1.04043E+18,0,0,neutral
120000,1.04041E+18,0,1,negative
67000,1.0403E+18,1,0,positive
34000,1.04029E+18,0,0,neutral
52000,1.04029E+18,1,0,positive
45000,1.04026E+18,0,0,neutral
85000,1.04024E+18,0,1,negative
87000,1.04022E+18,1,0,positive
75000,1.04022E+18,1,0,positive
63000,1.04021E+18,0,0,neutral
42000,1.04021E+18,0,0,neutral
57000,1.04021E+18,1,0,positive
45000,1.0402E+18,1,0,positive
58000,1.0402E+18,1,0,positive
52000,1.04002E+18,1,0,positive
32000,1.04002E+18,0,0,neutral
63000,1.03992E+18,1,0,positive
69000,1.03988E+18,1,0,positive
61000,1.03988E+18,1,0,positive
53000,1.03983E+18,0,0,neutral
67000,1.03983E+18,1,0,positive
75000,1.03983E+18,1,0,positive
68000,1.03982E+18,1,0,positive
106000,1.03969E+18,1,0,positive
60000,1.03969E+18,0,1,negative
79000,1.03968E+18,1,0,positive
58000,1.03967E+18,0,0,neutral
61000,1.03961E+18,1,0,positive
49000,1.03956E+18,0,1,negative
48000,1.03954E+18,0,0,neutral
95000,1.0395E+18,0,0,neutral
64000,1.03949E+18,0,0,neutral
113000,1.03948E+18,1,0,positive
55000,1.03948E+18,1,0,positive
80000,1.03947E+18,0,1,negative
59000,1.03947E+18,0,0,neutral
76000,1.03947E+18,1,0,positive
105000,1.0393E+18,0,0,neutral
67000,1.03929E+18,1,0,positive
92000,1.03929E+18,1,0,positive
48000,1.03927E+18,0,1,negative
87000,1.03926E+18,1,0,positive
111000,1.03924E+18,0,1,negative
77000,1.03924E+18,0,1,negative
147000,1.03916E+18,1,0,positive
86000,1.03915E+18,0,1,negative
56000,1.03913E+18,0,1,negative
52000,1.03912E+18,0,1,negative
69000,1.03912E+18,1,0,positive
73000,1.03911E+18,1,0,positive
63000,1.03911E+18,1,0,positive
88000,1.03911E+18,1,0,positive
64000,1.03884E+18,1,0,positive
68000,1.03881E+18,1,0,positive
80000,1.03881E+18,0,1,negative
103000,1.0388E+18,0,1,negative
75000,1.03879E+18,1,0,positive
129000,1.03879E+18,1,0,positive
81000,1.03879E+18,0,1,negative
92000,1.03878E+18,1,0,positive
85000,1.03877E+18,1,0,positive
83000,1.03861E+18,1,0,positive
121000,1.0386E+18,0,1,negative
90000,1.0386E+18,1,0,positive
88000,1.03858E+18,1,0,positive
71000,1.03853E+18,1,0,positive
108000,1.03845E+18,1,0,positive
99000,1.03844E+18,1,0,positive
66000,1.03844E+18,1,0,positive
61000,1.03844E+18,1,0,positive
83000,1.03818E+18,1,0,positive
54000,1.03816E+18,1,0,positive
108000,1.0381E+18,0,1,negative
122000,1.03803E+18,1,0,positive
66000,1.03802E+18,1,0,positive
145000,1.03802E+18,0,0,neutral
73000,1.0379E+18,1,0,positive
65000,1.03789E+18,1,0,positive
72000,1.03787E+18,1,0,positive
50000,1.03784E+18,0,0,neutral
83000,1.03784E+18,1,0,positive
54000,1.03775E+18,0,0,neutral
93000,1.0377E+18,1,0,positive
73000,1.03766E+18,1,0,positive
124000,1.03766E+18,0,1,negative
106000,1.03766E+18,0,0,neutral
196000,1.03754E+18,1,0,positive
115000,1.03749E+18,1,0,positive
118000,1.03746E+18,0,0,neutral
84000,1.03746E+18,1,0,positive
48000,1.03745E+18,1,0,positive
53000,1.03742E+18,1,0,positive
60000,1.03734E+18,0,1,negative
56000,1.03734E+18,1,0,positive
116000,1.03733E+18,0,1,negative
58000,1.03733E+18,0,0,neutral
114000,1.03733E+18,0,1,negative
110000,1.0373E+18,1,0,positive
51000,1.03718E+18,0,0,neutral
45000,1.03718E+18,1,0,positive
83000,1.03717E+18,1,0,positive
103000,1.03717E+18,0,1,negative
80000,1.03712E+18,0,1,negative
54000,1.03711E+18,0,0,neutral
64000,1.03711E+18,1,0,positive
65000,1.03711E+18,0,0,neutral
57000,1.03708E+18,1,0,positive
62000,1.03708E+18,1,0,positive
41000,1.03708E+18,0,0,neutral
64000,1.03708E+18,1,0,positive
87000,1.03708E+18,0,1,negative
56000,1.03708E+18,1,0,positive
45000,1.03704E+18,1,0,positive
100000,1.03699E+18,0,1,negative
85000,1.03674E+18,0,1,negative
69000,1.0367E+18,1,0,positive
106000,1.03669E+18,1,0,positive
96000,1.03669E+18,0,1,negative
76000,1.03668E+18,1,0,positive
65000,1.03667E+18,0,0,neutral
61000,1.03664E+18,0,1,negative
89000,1.03659E+18,1,0,positive
119000,1.03658E+18,1,0,positive
132000,1.03625E+18,0,1,negative
120000,1.03624E+18,1,0,positive
92000,1.03606E+18,0,0,neutral
79000,1.03606E+18,0,0,neutral
61000,1.03605E+18,0,0,neutral
91000,1.03605E+18,1,0,positive
103000,1.03602E+18,0,1,negative
171000,1.03602E+18,1,0,positive
47000,1.03602E+18,0,0,neutral
78000,1.03591E+18,0,1,negative
101000,1.03591E+18,1,0,positive
82000,1.03588E+18,1,0,positive
79000,1.03588E+18,0,1,negative
57000,1.03587E+18,1,0,positive
69000,1.03587E+18,1,0,positive
81000,1.03585E+18,1,0,positive
68000,1.03585E+18,0,1,negative
73000,1.03572E+18,0,1,negative
61000,1.03572E+18,1,0,positive
64000,1.03572E+18,1,0,positive
81000,1.03572E+18,1,0,positive
59000,1.03568E+18,0,0,neutral
55000,1.03565E+18,0,0,neutral
115000,1.0356E+18,0,1,negative
118000,1.03558E+18,0,1,negative
81000,1.03534E+18,1,0,positive
94000,1.03526E+18,0,0,neutral
70000,1.03523E+18,1,0,positive
123000,1.03521E+18,0,1,negative
76000,1.03516E+18,1,0,positive
60000,1.03516E+18,0,1,negative
57000,1.03515E+18,0,1,negative
84000,1.03515E+18,0,1,negative
68000,1.03513E+18,1,0,positive
74000,1.03513E+18,0,1,negative
78000,1.03513E+18,1,0,positive
121000,1.03512E+18,0,1,negative
69000,1.03512E+18,0,1,negative
96000,1.03512E+18,0,1,negative
69000,1.03499E+18,1,0,positive
68000,1.03498E+18,0,1,negative
70000,1.03498E+18,0,1,negative
80000,1.03497E+18,0,1,negative
111000,1.03493E+18,0,1,negative
46000,1.03491E+18,1,0,positive
43000,1.03491E+18,0,1,negative
31000,1.03491E+18,1,0,positive
59000,1.03491E+18,1,0,positive
103000,1.03491E+18,0,0,neutral
97000,1.03482E+18,0,0,neutral
77000,1.03482E+18,1,0,positive
59000,1.03481E+18,0,1,negative
59000,1.03479E+18,1,0,positive
142000,1.03478E+18,0,0,neutral
100000,1.03478E+18,0,1,negative
72000,1.03478E+18,1,0,positive
68000,1.03478E+18,0,0,neutral
81000,1.03478E+18,0,1,negative
69000,1.03477E+18,1,0,positive
66000,1.03466E+18,1,0,positive
96000,1.03465E+18,1,0,positive
98000,1.03463E+18,1,0,positive
76000,1.03463E+18,0,1,negative
92000,1.03461E+18,0,1,negative
120000,1.03461E+18,1,0,positive
69000,1.0346E+18,1,0,positive
78000,1.0346E+18,1,0,positive
52000,1.03454E+18,0,0,neutral
62000,1.03449E+18,0,0,neutral
71000,1.03446E+18,0,1,negative
92000,1.03446E+18,0,1,negative
87000,1.03445E+18,1,0,positive
116000,1.03438E+18,1,0,positive
77000,1.03438E+18,1,0,positive
67000,1.03425E+18,0,0,neutral
69000,1.0342E+18,1,0,positive
57000,1.03414E+18,0,0,neutral
70000,1.03413E+18,1,0,positive
67000,1.03413E+18,1,0,positive
69000,1.03413E+18,1,0,positive
109000,1.03407E+18,1,0,positive
148000,1.03407E+18,1,0,positive
83000,1.03406E+18,1,0,positive
174000,1.03388E+18,0,1,negative
109000,1.03384E+18,1,0,positive
102000,1.03372E+18,1,0,positive
74000,1.03372E+18,1,0,positive
213000,1.03352E+18,0,0,neutral
131000,1.0335E+18,1,0,positive
95000,1.03334E+18,1,0,positive
98000,1.03334E+18,0,1,negative
105000,1.03334E+18,0,0,neutral
147000,1.03334E+18,1,0,positive
74000,1.03333E+18,1,0,positive
91000,1.03333E+18,0,1,negative
78000,1.03333E+18,0,1,negative
63000,1.0332E+18,1,0,positive
50000,1.03318E+18,1,0,positive
69000,1.03315E+18,1,0,positive
76000,1.03315E+18,0,1,negative
50000,1.03315E+18,1,0,positive
58000,1.03313E+18,1,0,positive
56000,1.03305E+18,1,0,positive
52000,1.03305E+18,1,0,positive
76000,1.03305E+18,0,0,neutral
60000,1.03302E+18,0,0,neutral
177000,1.03295E+18,0,1,negative
102000,1.03295E+18,0,1,negative
100000,1.03294E+18,0,1,negative
106000,1.03293E+18,1,0,positive
81000,1.03293E+18,1,0,positive
67000,1.03293E+18,1,0,positive
68000,1.03285E+18,1,0,positive
53000,1.03274E+18,1,0,positive
62000,1.03274E+18,1,0,positive
61000,1.03271E+18,0,0,neutral
50000,1.03269E+18,1,0,positive
43000,1.03266E+18,0,0,neutral
44000,1.03265E+18,0,0,neutral
56000,1.03262E+18,0,0,neutral
113000,1.0325E+18,0,0,neutral
128000,1.03245E+18,1,0,positive
148000,1.03243E+18,1,0,positive
51000,1.03243E+18,1,0,positive
52000,1.0324E+18,0,0,neutral
59000,1.03239E+18,0,0,neutral
102000,1.03236E+18,0,0,neutral
35000,1.03236E+18,0,0,neutral
59000,1.0323E+18,0,0,neutral
44000,1.03228E+18,0,0,neutral
63000,1.03226E+18,1,0,positive
95000,1.03226E+18,1,0,positive
61000,1.03226E+18,1,0,positive
93000,1.03226E+18,1,0,positive
146000,1.03225E+18,1,0,positive
77000,1.03207E+18,1,0,positive
68000,1.03206E+18,1,0,positive
75000,1.03202E+18,0,0,neutral
44000,1.03192E+18,0,1,negative
74000,1.03192E+18,1,0,positive
76000,1.03191E+18,1,0,positive
72000,1.03187E+18,1,0,positive
106000,1.03187E+18,0,1,negative
68000,1.03186E+18,0,1,negative
75000,1.03186E+18,1,0,positive
97000,1.03185E+18,0,0,neutral
81000,1.03175E+18,1,0,positive
61000,1.03175E+18,1,0,positive
79000,1.03172E+18,1,0,positive
53000,1.03172E+18,1,0,positive
57000,1.03169E+18,0,0,neutral
100000,1.03159E+18,0,1,negative
64000,1.03155E+18,0,1,negative
77000,1.03155E+18,0,1,negative
100000,1.03155E+18,1,0,positive
109000,1.03154E+18,0,1,negative
90000,1.03151E+18,0,1,negative
79000,1.03151E+18,1,0,positive
72000,1.0315E+18,0,1,negative
92000,1.03115E+18,0,1,negative
84000,1.03115E+18,0,1,negative
95000,1.03115E+18,0,1,negative
111000,1.03114E+18,0,1,negative
77000,1.03114E+18,0,1,negative
69000,1.03113E+18,0,1,negative
91000,1.03094E+18,1,0,positive
152000,1.03094E+18,0,1,negative
72000,1.0309E+18,0,0,neutral
104000,1.03081E+18,1,0,positive
46000,1.03081E+18,1,0,positive
111000,1.0308E+18,0,1,negative
63000,1.0308E+18,0,0,neutral
83000,1.03078E+18,0,1,negative
102000,1.03078E+18,1,0,positive
119000,1.03078E+18,0,1,negative
109000,1.03078E+18,1,0,positive
67000,1.03063E+18,1,0,positive
74000,1.03063E+18,1,0,positive
90000,1.03058E+18,1,0,positive
78000,1.03057E+18,0,0,neutral
54000,1.03054E+18,1,0,positive
73000,1.03054E+18,1,0,positive
85000,1.03046E+18,1,0,positive
86000,1.03046E+18,1,0,positive
83000,1.03043E+18,1,0,positive
85000,1.03043E+18,0,0,neutral
67000,1.03043E+18,0,1,negative
79000,1.03042E+18,1,0,positive
74000,1.03042E+18,1,0,positive
73000,1.03042E+18,1,0,positive
51000,1.03027E+18,0,0,neutral
68000,1.03027E+18,0,1,negative
79000,1.03027E+18,0,1,negative
106000,1.03026E+18,1,0,positive
70000,1.03025E+18,1,0,positive
73000,1.03024E+18,0,1,negative
60000,1.03024E+18,0,1,negative
76000,1.03024E+18,0,1,negative
83000,1.03024E+18,1,0,positive
82000,1.03017E+18,1,0,positive
51000,1.03016E+18,1,0,positive
141000,1.03012E+18,1,0,positive
129000,1.03009E+18,1,0,positive
64000,1.03009E+18,1,0,positive
100000,1.03007E+18,1,0,positive
88000,1.03007E+18,1,0,positive
105000,1.02992E+18,0,1,negative
98000,1.02992E+18,1,0,positive
122000,1.02991E+18,1,0,positive
89000,1.0299E+18,0,1,negative
90000,1.0299E+18,1,0,positive
85000,1.0298E+18,0,0,neutral
79000,1.02975E+18,1,0,positive
89000,1.02974E+18,1,0,positive
67000,1.02973E+18,1,0,positive
75000,1.02973E+18,0,1,negative
54000,1.02973E+18,1,0,positive
60000,1.02972E+18,1,0,positive
45000,1.02972E+18,1,0,positive
83000,1.02972E+18,0,1,negative
45000,1.02972E+18,1,0,positive
47000,1.02972E+18,1,0,positive
48000,1.02972E+18,1,0,positive
47000,1.02971E+18,1,0,positive
88000,1.02971E+18,1,0,positive
52000,1.02943E+18,0,0,neutral
79000,1.02936E+18,1,0,positive
87000,1.02935E+18,0,1,negative
93000,1.02935E+18,0,0,neutral
71000,1.02934E+18,0,1,negative
63000,1.02934E+18,0,1,negative
125000,1.02933E+18,0,1,negative
88000,1.02933E+18,1,0,positive
64000,1.02933E+18,1,0,positive
55000,1.02932E+18,0,1,negative
73000,1.02932E+18,1,0,positive
71000,1.02919E+18,1,0,positive
64000,1.02918E+18,0,1,negative
68000,1.02918E+18,0,0,neutral
73000,1.02918E+18,1,0,positive
60000,1.02916E+18,0,1,negative
64000,1.02913E+18,1,0,positive
61000,1.02911E+18,1,0,positive
48000,1.02909E+18,1,0,positive
61000,1.02907E+18,1,0,positive
67000,1.02905E+18,1,0,positive
64000,1.02904E+18,1,0,positive
110000,1.02904E+18,0,1,negative
91000,1.02904E+18,0,1,negative
62000,1.02902E+18,1,0,positive
103000,1.02901E+18,0,1,negative
77000,1.029E+18,0,1,negative
84000,1.029E+18,0,1,negative
102000,1.02863E+18,1,0,positive
81000,1.02863E+18,1,0,positive
92000,1.02862E+18,1,0,positive
88000,1.02862E+18,0,1,negative
96000,1.02846E+18,0,0,neutral
128000,1.02836E+18,1,0,positive
102000,1.02835E+18,0,1,negative
85000,1.02835E+18,1,0,positive
146000,1.02828E+18,1,0,positive
130000,1.02827E+18,0,0,neutral
101000,1.02827E+18,1,0,positive
78000,1.02827E+18,1,0,positive
97000,1.02806E+18,1,0,positive
142000,1.02805E+18,1,0,positive
77000,1.02805E+18,1,0,positive
135000,1.02803E+18,1,0,positive
116000,1.0279E+18,1,0,positive
165000,1.0279E+18,1,0,positive
107000,1.02789E+18,1,0,positive
73000,1.02788E+18,0,1,negative
107000,1.02769E+18,1,0,positive
13000,1.02764E+18,0,1,negative
74000,1.0276E+18,1,0,positive
138000,1.02759E+18,0,0,neutral
97000,1.02759E+18,0,1,negative
96000,1.02755E+18,1,0,positive
129000,1.02727E+18,0,0,neutral
59000,1.02726E+18,1,0,positive
91000,1.02721E+18,1,0,positive
146000,1.02721E+18,0,1,negative
91000,1.0272E+18,0,0,neutral
74000,1.02705E+18,1,0,positive
77000,1.02704E+18,1,0,positive
103000,1.02703E+18,1,0,positive
80000,1.02703E+18,1,0,positive
96000,1.02703E+18,1,0,positive
72000,1.0269E+18,0,0,neutral
81000,1.02678E+18,1,0,positive
131000,1.02676E+18,1,0,positive
75000,1.02659E+18,0,1,negative
91000,1.02659E+18,0,1,negative
72000,1.02655E+18,1,0,positive
72000,1.02652E+18,1,0,positive
73000,1.0265E+18,1,0,positive
72000,1.02648E+18,1,0,positive
67000,1.02647E+18,1,0,positive
83000,1.02647E+18,1,0,positive
130000,1.0262E+18,1,0,positive
89000,1.02609E+18,0,1,negative
100000,1.02609E+18,1,0,positive
79000,1.02608E+18,1,0,positive
78000,1.02608E+18,1,0,positive
72000,1.02608E+18,1,0,positive
119000,1.02607E+18,0,1,negative
60000,1.02592E+18,1,0,positive
75000,1.02592E+18,1,0,positive
59000,1.0259E+18,1,0,positive
83000,1.02585E+18,0,1,negative
62000,1.02584E+18,0,0,neutral
66000,1.02583E+18,1,0,positive
77000,1.02583E+18,1,0,positive
58000,1.02583E+18,1,0,positive
83000,1.02583E+18,1,0,positive
58000,1.02576E+18,1,0,positive
73000,1.02573E+18,0,1,negative
68000,1.02573E+18,1,0,positive
172000,1.02559E+18,1,0,positive
54000,1.02558E+18,0,0,neutral
58000,1.02558E+18,1,0,positive
83000,1.02555E+18,1,0,positive
95000,1.02552E+18,1,0,positive
45000,1.02552E+18,1,0,positive
78000,1.02551E+18,1,0,positive
75000,1.0255E+18,1,0,positive
67000,1.0255E+18,1,0,positive
57000,1.02548E+18,0,0,neutral
40000,1.02544E+18,0,0,neutral
74000,1.02539E+18,1,0,positive
77000,1.02518E+18,1,0,positive
140000,1.02512E+18,0,1,negative
39000,1.0251E+18,1,0,positive
60000,1.02509E+18,1,0,positive
77000,1.02509E+18,1,0,positive
62000,1.02509E+18,1,0,positive
88000,1.02507E+18,0,1,negative
93000,1.02497E+18,0,1,negative
98000,1.02497E+18,0,1,negative
125000,1.02488E+18,1,0,positive
67000,1.02488E+18,1,0,positive
83000,1.02486E+18,1,0,positive
57000,1.02477E+18,0,0,neutral
44000,1.02476E+18,1,0,positive
48000,1.02474E+18,0,0,neutral
63000,1.02473E+18,1,0,positive
76000,1.02469E+18,0,1,negative
69000,1.02468E+18,1,0,positive
82000,1.02466E+18,1,0,positive
85000,1.02465E+18,1,0,positive
92000,1.02465E+18,0,1,negative
62000,1.02464E+18,1,0,positive
79000,1.02464E+18,0,1,negative
72000,1.02445E+18,1,0,positive
48000,1.0244E+18,0,0,neutral
71000,1.02439E+18,0,0,neutral
71000,1.02435E+18,1,0,positive
103000,1.02435E+18,1,0,positive
45000,1.02434E+18,1,0,positive
54000,1.02434E+18,1,0,positive
97000,1.02429E+18,1,0,positive
54000,1.02427E+18,1,0,positive
50000,1.02426E+18,1,0,positive
83000,1.02426E+18,0,0,neutral
88000,1.02425E+18,1,0,positive
71000,1.02425E+18,1,0,positive
72000,1.02424E+18,1,0,positive
84000,1.02424E+18,1,0,positive
106000,1.02411E+18,1,0,positive
85000,1.0241E+18,0,1,negative
41000,1.02406E+18,1,0,positive
76000,1.02406E+18,1,0,positive
59000,1.02406E+18,1,0,positive
77000,1.02406E+18,0,1,negative
87000,1.02406E+18,1,0,positive
28000,1.02406E+18,1,0,positive
37000,1.02406E+18,1,0,positive
65000,1.02404E+18,1,0,positive
51000,1.02401E+18,0,0,neutral
47000,1.02398E+18,1,0,positive
111000,1.0239E+18,1,0,positive
92000,1.02366E+18,0,1,negative
84000,1.02366E+18,0,1,negative
110000,1.02365E+18,0,1,negative
63000,1.02365E+18,0,1,negative
66000,1.02365E+18,1,0,positive
42000,1.02365E+18,1,0,positive
88000,1.02365E+18,0,1,negative
130000,1.02356E+18,1,0,positive
85000,1.02355E+18,1,0,positive
72000,1.02355E+18,1,0,positive
122000,1.02354E+18,0,1,negative
48000,1.02354E+18,0,1,negative
98000,1.02353E+18,1,0,positive
84000,1.02353E+18,1,0,positive
82000,1.02325E+18,0,0,neutral
53000,1.02302E+18,0,0,neutral
113000,1.02301E+18,1,0,positive
113000,1.02298E+18,0,1,negative
69000,1.02294E+18,1,0,positive
57000,1.02293E+18,0,0,neutral
52000,1.02291E+18,1,0,positive
64000,1.02288E+18,1,0,positive
87000,1.02288E+18,1,0,positive
45000,1.02287E+18,1,0,positive
51000,1.02287E+18,1,0,positive
68000,1.02287E+18,1,0,positive
75000,1.02283E+18,1,0,positive
83000,1.02281E+18,0,0,neutral
94000,1.02281E+18,0,1,negative
79000,1.02281E+18,0,1,negative
57000,1.0228E+18,0,0,neutral
100000,1.02269E+18,1,0,positive
87000,1.02267E+18,0,0,neutral
64000,1.02261E+18,0,0,neutral
69000,1.02261E+18,1,0,positive
72000,1.0226E+18,0,0,neutral
45000,1.02259E+18,0,0,neutral
116000,1.0225E+18,1,0,positive
39000,1.02249E+18,1,0,positive
65000,1.02248E+18,1,0,positive
152000,1.02245E+18,1,0,positive
87000,1.02229E+18,1,0,positive
100000,1.02229E+18,1,0,positive
66000,1.02227E+18,1,0,positive
50000,1.02227E+18,1,0,positive
48000,1.02227E+18,1,0,positive
57000,1.02227E+18,1,0,positive
97000,1.02226E+18,1,0,positive
59000,1.02225E+18,1,0,positive
50000,1.02225E+18,1,0,positive
68000,1.02222E+18,1,0,positive
81000,1.0221E+18,1,0,positive
104000,1.0221E+18,0,1,negative
79000,1.02208E+18,0,1,negative
98000,1.02208E+18,1,0,positive
85000,1.02207E+18,0,1,negative
83000,1.02192E+18,1,0,positive
83000,1.02192E+18,0,1,negative
116000,1.02191E+18,1,0,positive
54000,1.02189E+18,1,0,positive
50000,1.02188E+18,1,0,positive
49000,1.02184E+18,0,1,negative
36000,1.02182E+18,0,0,neutral
100000,1.02178E+18,0,1,negative
128000,1.02176E+18,1,0,positive
62000,1.02176E+18,1,0,positive
98000,1.02175E+18,1,0,positive
47000,1.02175E+18,1,0,positive
90000,1.02172E+18,1,0,positive
96000,1.02171E+18,1,0,positive
69000,1.02158E+18,0,0,neutral
58000,1.02157E+18,1,0,positive
52000,1.02157E+18,1,0,positive
78000,1.02139E+18,1,0,positive
81000,1.02138E+18,0,1,negative
120000,1.02138E+18,1,0,positive
99000,1.02137E+18,0,1,negative
72000,1.02135E+18,0,0,neutral
77000,1.02135E+18,0,1,negative
90000,1.02135E+18,0,1,negative
101000,1.02134E+18,0,1,negative
41000,1.02134E+18,0,0,neutral
316000,1.02123E+18,0,1,negative
149000,1.02116E+18,1,0,positive
52000,1.02114E+18,1,0,positive
102000,1.02102E+18,0,1,negative
73000,1.02102E+18,0,1,negative
115000,1.02101E+18,0,1,negative
114000,1.02098E+18,0,1,negative
86000,1.02098E+18,1,0,positive
93000,1.02081E+18,0,1,negative
63000,1.02081E+18,1,0,positive
97000,1.0208E+18,1,0,positive
87000,1.0208E+18,1,0,positive
171000,1.02064E+18,1,0,positive
121000,1.02043E+18,0,1,negative
145000,1.02043E+18,0,1,negative
54000,1.02032E+18,1,0,positive
73000,1.02029E+18,0,1,negative
83000,1.02029E+18,0,1,negative
67000,1.02029E+18,0,1,negative
83000,1.02029E+18,0,0,neutral
109000,1.02001E+18,0,1,negative
51000,1.01994E+18,1,0,positive
68000,1.01994E+18,1,0,positive
96000,1.01994E+18,1,0,positive
94000,1.01993E+18,1,0,positive
59000,1.01991E+18,0,0,neutral
66000,1.0199E+18,0,1,negative
86000,1.0199E+18,0,1,negative
109000,1.01989E+18,1,0,positive
75000,1.01989E+18,1,0,positive
73000,1.01989E+18,0,0,neutral
107000,1.01976E+18,1,0,positive
101000,1.0197E+18,0,0,neutral
67000,1.0197E+18,1,0,positive
97000,1.01966E+18,1,0,positive
98000,1.01955E+18,1,0,positive
123000,1.01954E+18,0,1,negative
68000,1.01954E+18,0,0,neutral
62000,1.01953E+18,1,0,positive
66000,1.01953E+18,1,0,positive
71000,1.01952E+18,1,0,positive
86000,1.01952E+18,1,0,positive
97000,1.01943E+18,1,0,positive
120000,1.01938E+18,1,0,positive
101000,1.01938E+18,1,0,positive
119000,1.01923E+18,0,0,neutral
90000,1.01923E+18,0,1,negative
94000,1.01923E+18,1,0,positive
96000,1.01922E+18,1,0,positive
70000,1.01899E+18,1,0,positive
79000,1.01896E+18,1,0,positive
119000,1.01896E+18,0,0,neutral
122000,1.01894E+18,1,0,positive
87000,1.0189E+18,0,0,neutral
51000,1.01889E+18,0,0,neutral
56000,1.01878E+18,0,0,neutral
99000,1.01874E+18,0,1,negative
128000,1.01873E+18,1,0,positive
98000,1.01873E+18,1,0,positive
147000,1.01854E+18,1,0,positive
72000,1.01853E+18,0,0,neutral
65000,1.01853E+18,1,0,positive
75000,1.01853E+18,1,0,positive
122000,1.01853E+18,0,1,negative
141000,1.0182E+18,0,1,negative
68000,1.01811E+18,1,0,positive
84000,1.0181E+18,0,1,negative
91000,1.01809E+18,1,0,positive
122000,1.01807E+18,0,0,neutral
99000,1.01807E+18,0,0,neutral
107000,1.01807E+18,0,1,negative
82000,1.01807E+18,1,0,positive
55000,1.01806E+18,1,0,positive
100000,1.01783E+18,0,0,neutral
49000,1.01777E+18,0,0,neutral
88000,1.01765E+18,1,0,positive
103000,1.01747E+18,1,0,positive
89000,1.01745E+18,1,0,positive
65000,1.01743E+18,1,0,positive
61000,1.01741E+18,0,0,neutral
41000,1.01736E+18,0,0,neutral
84000,1.01729E+18,1,0,positive
73000,1.01729E+18,1,0,positive
78000,1.01729E+18,1,0,positive
78000,1.01719E+18,0,1,negative
83000,1.01718E+18,0,1,negative
90000,1.01716E+18,1,0,positive
80000,1.01715E+18,1,0,positive
114000,1.01709E+18,1,0,positive
87000,1.01709E+18,0,1,negative
67000,1.01703E+18,1,0,positive
77000,1.01703E+18,0,1,negative
73000,1.01696E+18,1,0,positive
103000,1.01681E+18,1,0,positive
95000,1.01676E+18,1,0,positive
101000,1.01675E+18,1,0,positive
74000,1.01673E+18,1,0,positive
48000,1.0167E+18,0,0,neutral
102000,1.01669E+18,0,1,negative
178000,1.01666E+18,1,0,positive
119000,1.01664E+18,1,0,positive
65000,1.01663E+18,0,1,negative
68000,1.01662E+18,1,0,positive
77000,1.01652E+18,0,0,neutral
62000,1.01645E+18,1,0,positive
107000,1.01637E+18,0,1,negative
95000,1.01637E+18,1,0,positive
88000,1.01633E+18,1,0,positive
110000,1.01629E+18,1,0,positive
68000,1.01629E+18,1,0,positive
70000,1.01629E+18,1,0,positive
319000,1.01608E+18,0,0,neutral
102000,1.01607E+18,1,0,positive
149000,1.01606E+18,0,0,neutral
135000,1.01595E+18,1,0,positive
124000,1.01572E+18,0,1,negative
111000,1.0157E+18,1,0,positive
98000,1.01559E+18,0,0,neutral
119000,1.01559E+18,0,1,negative
143000,1.01528E+18,0,1,negative
87000,1.01527E+18,0,0,neutral
114000,1.01504E+18,1,0,positive
112000,1.01504E+18,1,0,positive
125000,1.01503E+18,1,0,positive
63000,1.01503E+18,1,0,positive
45000,1.01496E+18,1,0,positive
63000,1.01496E+18,1,0,positive
109000,1.01488E+18,0,1,negative
82000,1.01488E+18,0,1,negative
80000,1.01487E+18,1,0,positive
177000,1.0147E+18,1,0,positive
109000,1.01461E+18,1,0,positive
77000,1.01452E+18,0,0,neutral
217000,1.01452E+18,1,0,positive
86000,1.01431E+18,1,0,positive
64000,1.0143E+18,1,0,positive
88000,1.0143E+18,1,0,positive
47000,1.01429E+18,1,0,positive
84000,1.01429E+18,1,0,positive
94000,1.01426E+18,1,0,positive
50000,1.01426E+18,1,0,positive
103000,1.01415E+18,1,0,positive
83000,1.01415E+18,0,1,negative
90000,1.01412E+18,0,1,negative
79000,1.01411E+18,1,0,positive
84000,1.0141E+18,1,0,positive
92000,1.0141E+18,1,0,positive
64000,1.01409E+18,1,0,positive
71000,1.01409E+18,1,0,positive
81000,1.01409E+18,0,1,negative
106000,1.01398E+18,1,0,positive
65000,1.0139E+18,1,0,positive
203000,1.01362E+18,1,0,positive
120000,1.01351E+18,1,0,positive
126000,1.01339E+18,1,0,positive
48000,1.01339E+18,0,0,neutral
147000,1.01315E+18,0,1,negative
48000,1.01314E+18,1,0,positive
91000,1.01314E+18,1,0,positive
65000,1.01314E+18,1,0,positive
74000,1.01314E+18,1,0,positive
101000,1.01304E+18,1,0,positive
147000,1.01302E+18,1,0,positive
143000,1.01302E+18,1,0,positive
107000,1.01302E+18,1,0,positive
74000,1.01284E+18,1,0,positive
83000,1.01276E+18,1,0,positive
57000,1.01276E+18,0,1,negative
94000,1.01244E+18,1,0,positive
54000,1.01241E+18,0,0,neutral
93000,1.01241E+18,1,0,positive
86000,1.01232E+18,1,0,positive
71000,1.01232E+18,1,0,positive
77000,1.01232E+18,1,0,positive
79000,1.01231E+18,1,0,positive
60000,1.0123E+18,1,0,positive
50000,1.0123E+18,1,0,positive
